SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,SPENDING_PER_STDNT,AVG_DAILY_ATTENDANCE,MEMBERSHIP_TOTAL,MEMBERSHIP_MALE_CNT,MEMBERSHIP_MALE_PCT,MEMBERSHIP_FEMALE_CNT,MEMBERSHIP_FEMALE_PCT,MEMBERSHIP_WHITE_CNT,MEMBERSHIP_WHITE_PCT,MEMBERSHIP_BLACK_CNT,MEMBERSHIP_BLACK_PCT,MEMBERSHIP_HISPANIC_CNT,MEMBERSHIP_HISPANIC_PCT,MEMBERSHIP_ASIAN_CNT,MEMBERSHIP_ASIAN_PCT,MEMBERSHIP_AIAN_CNT,MEMBERSHIP_AIAN_PCT,MEMBERSHIP_HAWAIIAN_CNT,MEMBERSHIP_HAWAIIAN_PCT,MEMBERSHIP_TWO_OR_MORE_CNT,MEMBERSHIP_TWO_OR_MORE_PCT,ENROLLMENT_FREE_LUNCH_CNT,ENROLLMENT_FREE_LUNCH_PCT,ENROLLMENT_REDUCED_LUNCH_CNT,ENROLLMENT_REDUCED_LUNCH_PCT,ATTENDANCE_RATE,RETENTION_RATE,DROPOUT_RATE,GRADUATION_RATE,TRANSITION_COLLEGE_INOUT_CNT,TRANSITION_COLLEGE_INOUT_PCT,TRANSITION_COLLEGE_IN_CNT,TRANSITION_COLLEGE_IN_PCT,TRANSITION_COLLEGE_OUT_CNT,TRANSITION_COLLEGE_OUT_PCT,TRANSITION_PARTTIME_CNT,TRANSITION_PARTTIME_PCT,TRANSITION_WORKFORCE_CNT,TRANSITION_WORKFORCE_PCT,TRANSITION_VOCATIONAL_CNT,TRANSITION_VOCATIONAL_PCT,TRANSITION_FAILURE_CNT,TRANSITION_FAILURE_PCT,TRANSITION_MILITARY_CNT,TRANSITION_MILITARY_PCT,STDNT_TCH_RATIO,FTE_TCH_TOTAL,MALE_FTE_TOTAL,FEMALE_FTE_TOTAL,WHITE_FTE_TOTAL,BLACK_FTE_TOTAL,HISPANIC_FTE_TOTAL,ASIAN_FTE_TOTAL,AIAN_FTE_TOTAL,HAWAIIAN_FTE_TOTAL,TWO_OR_MORE_FTE_TOTAL,RACE_FTE_TOTAL,NATIONAL_BOARD_CERT_TCH_CNT,PCT_CLS_NOT_HQ_TCH,AVG_YRS_TCH_EXP,PROF_QUAL_BA_PCT,PROF_QUAL_MA_PCT,PROF_QUAL_RANK1_PCT,PROF_QUAL_SPECIALIST_PCT,PROF_QUAL_DOCTORATE_PCT,PROF_QUAL_TCH_PCT,TCH_PROV_CERT_PCT,STDNT_COMP_RATIO,COMPUTER_5YR_OLD_PCT,PT_CONFERENCE,SBDM_VOTE,PARENTS_ON_COUNCIL,VOLUNTEER_HRS,COOP,COOP_CODE
20142015,016,BUTLER,075,Butler County,110,Green River Youth Development Center,075110,016075110,210081000163,"$18,918",26.72,22,22,100.0%,0,0.0%,6,27.3%,14,63.6%,2,9.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,99.7%,4.6%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7:1,3.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,18.8,0.0%,40.0%,60.0%,0.0%,0.0%,100.0%,0.0%,2.2:1,100%,22,,,0,GRREC,902
20142015,016,BUTLER,075,Butler County,120,Morgantown Elementary School,075120,016075120,210081000164,"$8,646",659.7,692,370,53.5%,322,46.5%,608,87.9%,2,0.3%,67,9.7%,3,0.4%,0,0.0%,0,0.0%,12,1.7%,413,59.7%,31,4.5%,95.2%,1.8%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,41.00,5.00,36.00,40.00,1.00,0.00,0.00,0.00,0.00,0.00,41.00,2,0.0%,10.4,21.2%,36.5%,21.2%,0.0%,0.0%,79.0%,0.0%,2.9:1,100%,636,42,11,"1,250",GRREC,902
20142015,016,BUTLER,075,Butler County,031,North Butler Elementary,075031,016075031,210081001976,"$9,904",314.99,335,164,49.0%,171,51.0%,321,95.8%,0,0.0%,7,2.1%,0,0.0%,1,0.3%,0,0.0%,6,1.8%,205,61.2%,20,6.0%,94.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16:1,21.00,2.00,19.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,1,0.0%,13.3,13.8%,51.7%,20.7%,0.0%,0.0%,86.0%,0.0%,3.9:1,100%,275,30,6,"2,950",GRREC,902
20142015,016,BUTLER,075,Butler County,,---District Total---,075,,,"$9,462","2,039.13","2,141","1,107",51.7%,"1,034",48.3%,"1,952",91.2%,24,1.1%,123,5.7%,6,0.3%,2,0.1%,0,0.0%,34,1.6%,"1,174",54.8%,115,5.4%,94.3%,0.6%,0.8%,N/A,36,26.1%,34,24.6%,2,1.4%,20,14.5%,46,33.3%,11,8.0%,16,11.6%,9,6.5%,17:1,127.00,32.00,95.00,126.00,1.00,0.00,0.00,0.00,0.00,0.00,127.00,6,0.0%,12.5,16.8%,42.5%,24.0%,0.0%,0.0%,83.0%,0.6%,3.8:1,100%,"1,576",97,24,"7,561",GRREC,902
20142015,017,CALDWELL,081,Caldwell County,070,Caldwell County Elementary School,081070,017081070,210084000170,"$8,690",415.05,427,227,53.2%,200,46.8%,367,85.9%,35,8.2%,7,1.6%,3,0.7%,1,0.2%,0,0.0%,14,3.3%,237,55.5%,28,6.6%,96.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,25.00,1.00,24.00,24.00,1.00,0.00,0.00,0.00,0.00,0.00,25.00,0,0.0%,15.3,13.3%,56.7%,16.7%,0.0%,0.0%,87.0%,0.0%,2.1:1,100%,417,15,2,107,WKEC,908
20142015,017,CALDWELL,081,Caldwell County,010,Caldwell County High School,081010,017081010,210084000166,"$9,245",565.25,594,295,49.7%,299,50.3%,538,90.6%,33,5.6%,5,0.8%,5,0.8%,3,0.5%,0,0.0%,10,1.7%,272,45.8%,30,5.1%,93.5%,1.2%,1.1%,N/A,72,51.1%,70,49.6%,2,1.4%,4,2.8%,54,38.3%,N/A,0.0%,7,5.0%,4,2.8%,17:1,36.00,18.00,18.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2,5.1%,11.9,15.4%,42.3%,26.9%,0.0%,0.0%,85.0%,4.2%,1.5:1,100%,256,17,2,"1,292",WKEC,908
20142015,017,CALDWELL,081,Caldwell County,020,Caldwell County Middle School,081020,017081020,210084000167,"$8,793",454.29,468,219,46.8%,249,53.2%,407,87.0%,40,8.5%,9,1.9%,2,0.4%,0,0.0%,1,0.2%,9,1.9%,273,58.3%,24,5.1%,95.1%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,28.00,5.00,23.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,4,8.1%,12.2,18.9%,40.5%,21.6%,0.0%,0.0%,81.0%,3.3%,1.7:1,100%,184,4,2,510,WKEC,908
20142015,017,CALDWELL,081,Caldwell County,030,Caldwell County Primary School,081030,017081030,210084001660,"$9,196",452.67,473,233,49.3%,240,50.7%,402,85.0%,37,7.8%,5,1.1%,0,0.0%,1,0.2%,0,0.0%,28,5.9%,308,65.1%,28,5.9%,95.7%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,35.00,2.00,33.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,2,2.6%,11.1,21.3%,42.6%,14.9%,0.0%,0.0%,79.0%,2.6%,2.1:1,100%,331,173,5,106,WKEC,908
20142015,017,CALDWELL,081,Caldwell County,,---District Total---,081,,,"$9,036","1,887.26","1,962",974,49.6%,988,50.4%,"1,714",87.4%,145,7.4%,26,1.3%,10,0.5%,5,0.3%,1,0.1%,61,3.1%,"1,090",55.6%,110,5.6%,95.0%,0.5%,0.9%,N/A,72,51.1%,70,49.6%,2,1.4%,4,2.8%,54,38.3%,N/A,0.0%,7,5.0%,4,2.8%,16:1,120.00,25.00,95.00,119.00,1.00,0.00,0.00,0.00,0.00,0.00,120.00,8,4.4%,12.4,17.5%,44.6%,20.5%,0.0%,0.0%,83.0%,2.8%,1.8:1,100%,"1,188",209,11,"2,015",WKEC,908
20142015,018,CALLOWAY,085,Calloway County,096,Calloway County Alternative Program,085096,018085096,210087002370,"$19,952",18.19,24,14,58.3%,10,41.7%,21,87.5%,0,0.0%,2,8.3%,0,0.0%,0,0.0%,0,0.0%,1,4.2%,18,75.0%,2,8.3%,87.0%,4.2%,N/A,N/A,2,16.7%,2,16.7%,N/A,0.0%,N/A,0.0%,10,83.3%,N/A,0.0%,N/A,0.0%,N/A,0.0%,6:1,4.00,1.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0,0.0%,12.7,20.0%,40.0%,20.0%,0.0%,0.0%,80.0%,0.0%,.9:1,100%,30,,,14,WKEC,908
20142015,018,CALLOWAY,085,Calloway County,095,Calloway County Day Treatment,085095,018085095,210087002366,"$17,287",20.09,27,15,55.6%,12,44.4%,24,88.9%,1,3.7%,1,3.7%,0,0.0%,0,0.0%,0,0.0%,1,3.7%,23,85.2%,1,3.7%,87.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9:1,3.00,1.00,2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,9.4,28.6%,28.6%,14.3%,0.0%,0.0%,72.0%,0.0%,.7:1,100%,30,,,14,WKEC,908
20142015,018,CALLOWAY,085,Calloway County,020,Calloway County High School,085020,018085020,210087000171,"$9,657",854.68,883,441,49.9%,442,50.1%,801,90.7%,16,1.8%,31,3.5%,8,0.9%,1,0.1%,0,0.0%,26,2.9%,400,45.3%,56,6.3%,94.8%,0.0%,0.3%,N/A,127,62.3%,121,59.3%,6,2.9%,3,1.5%,56,27.5%,5,2.5%,6,2.9%,7,3.4%,15:1,57.00,22.00,35.00,56.00,0.00,0.00,1.00,0.00,0.00,0.00,57.00,6,0.0%,16.5,4.8%,57.1%,33.3%,0.0%,0.0%,95.0%,1.5%,2:1,100%,753,42,8,"6,855",WKEC,908
20142015,018,CALLOWAY,085,Calloway County,055,Calloway County Middle School,085055,018085055,210087001411,"$8,815",684.6,712,382,53.7%,330,46.3%,655,92.0%,8,1.1%,21,2.9%,3,0.4%,0,0.0%,1,0.1%,24,3.4%,384,53.9%,50,7.0%,95.7%,0.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,46.00,13.00,33.00,44.00,1.00,0.00,0.00,1.00,0.00,0.00,46.00,4,0.0%,11.9,15.2%,37.0%,32.6%,0.0%,0.0%,85.0%,0.0%,1.8:1,100%,322,15,7,606,WKEC,908
20142015,018,CALLOWAY,085,Calloway County,025,East Calloway Elementary School,085025,018085025,210087000172,"$10,447",314.99,340,170,50.0%,170,50.0%,302,88.8%,3,0.9%,17,5.0%,1,0.3%,3,0.9%,1,0.3%,13,3.8%,229,67.4%,34,10.0%,96.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,13:1,27.00,2.00,25.00,27.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,0,0.0%,7.8,18.2%,54.5%,9.1%,0.0%,0.0%,82.0%,5.6%,1.6:1,100%,438,12,10,"1,193",WKEC,908
20142015,018,CALLOWAY,085,Calloway County,035,North Calloway Elementary School,085035,018085035,210087000173,"$9,491",556.54,583,305,52.3%,278,47.7%,506,86.8%,11,1.9%,45,7.7%,2,0.3%,0,0.0%,0,0.0%,19,3.3%,376,64.5%,51,8.7%,96.1%,0.5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,40.00,2.00,38.00,39.00,0.00,1.00,0.00,0.00,0.00,0.00,40.00,2,0.0%,11,16.7%,38.1%,28.6%,0.0%,0.0%,83.0%,0.0%,1.8:1,100%,478,26,29,478,WKEC,908
20142015,018,CALLOWAY,085,Calloway County,045,Southwest Calloway Elementary School,085045,018085045,210087000174,"$9,222",464.9,484,260,53.7%,224,46.3%,456,94.2%,5,1.0%,12,2.5%,2,0.4%,0,0.0%,0,0.0%,9,1.9%,210,43.4%,58,12.0%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,33.00,1.00,32.00,33.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,1,0.0%,14.5,3.8%,53.8%,38.5%,0.0%,0.0%,96.0%,0.0%,1.8:1,100%,408,137,6,"2,609",WKEC,908
20142015,018,CALLOWAY,085,Calloway County,,---District Total---,085,,,"$9,779","2,913.98","3,053","1,587",52.0%,"1,466",48.0%,"2,765",90.6%,44,1.4%,129,4.2%,16,0.5%,4,0.1%,2,0.1%,93,3.0%,"1,640",53.7%,252,8.3%,95.6%,0.2%,0.4%,N/A,129,59.7%,123,56.9%,6,2.8%,3,1.4%,66,30.6%,5,2.3%,6,2.8%,7,3.2%,16:1,187.00,38.00,149.00,183.00,1.00,1.00,1.00,1.00,0.00,0.00,187.00,13,0.0%,13.1,11.7%,47.7%,28.8%,0.0%,0.0%,88.0%,1.0%,1.8:1,100%,"2,459",232,60,"11,769",WKEC,908
20142015,019,CAMPBELL,091,Campbell County,016,Campbell County Day Treatment,091016,019091016,210090001398,"$34,724",23.,35,19,54.3%,16,45.7%,31,88.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,4,11.4%,27,77.1%,1,2.9%,83.8%,5.7%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,3.00,2.00,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,,0.0%,21,25.0%,0.0%,50.0%,0.0%,0.0%,75.0%,0.0%,1:1,100%,74,,,36,NKCES,905
20142015,019,CAMPBELL,091,Campbell County,100,Campbell County High School,091100,019091100,210090000941,"$8,989","1,472.04","1,534",768,50.1%,766,49.9%,"1,448",94.4%,18,1.2%,27,1.8%,16,1.0%,1,0.1%,0,0.0%,24,1.6%,471,30.7%,90,5.9%,95.0%,0.3%,0.3%,N/A,244,68.7%,212,59.7%,32,9.0%,N/A,0.0%,80,22.5%,7,2.0%,6,1.7%,18,5.1%,18:1,84.00,36.00,48.00,83.00,0.00,1.00,0.00,0.00,0.00,0.00,84.00,4,0.0%,11.2,12.9%,54.5%,19.8%,0.0%,0.0%,87.0%,0.0%,1.6:1,100%,750,30,4,"3,000",NKCES,905
20142015,019,CAMPBELL,091,Campbell County,011,Campbell County Middle School,091011,019091011,210090001306,"$9,597","1,000.5","1,031",536,52.0%,495,48.0%,961,93.2%,20,1.9%,16,1.6%,15,1.5%,0,0.0%,0,0.0%,19,1.8%,390,37.8%,68,6.6%,96.0%,0.1%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,62.00,23.00,39.00,61.00,0.00,0.00,0.00,1.00,0.00,0.00,62.00,4,0.0%,10.1,17.6%,47.3%,14.9%,2.7%,0.0%,83.0%,0.0%,1.4:1,100%,300,1,2,674,NKCES,905
20142015,019,CAMPBELL,091,Campbell County,019,Campbell Ridge Elementary,091019,019091019,210090001978,"$9,948",609.2,632,329,52.1%,303,47.9%,600,94.9%,4,0.6%,9,1.4%,6,0.9%,0,0.0%,2,0.3%,11,1.7%,254,40.2%,44,7.0%,96.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,43.00,1.00,42.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,4,0.0%,11.4,16.7%,60.4%,6.3%,0.0%,0.0%,83.0%,0.0%,1.3:1,100%,573,57,12,"2,220",NKCES,905
20142015,019,CAMPBELL,091,Campbell County,035,Crossroads Elementary School,091035,019091035,210090002198,"$10,437",540.49,563,258,45.8%,305,54.2%,503,89.3%,22,3.9%,12,2.1%,1,0.2%,2,0.4%,0,0.0%,23,4.1%,295,52.4%,39,6.9%,96.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,40.00,2.00,38.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,5,0.0%,10,19.6%,34.8%,26.1%,0.0%,0.0%,81.0%,0.0%,1:1,100%,560,25,2,"1,579",NKCES,905
20142015,019,CAMPBELL,091,Campbell County,013,Donald E. Cline Elementary School,091013,019091013,210090001335,"$10,162",342.08,351,169,48.1%,182,51.9%,288,82.1%,20,5.7%,11,3.1%,13,3.7%,0,0.0%,1,0.3%,18,5.1%,160,45.6%,16,4.6%,96.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,24.00,1.00,23.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1,0.0%,12.7,11.5%,65.4%,11.5%,0.0%,0.0%,88.0%,0.0%,1.1:1,100%,351,45,8,580,NKCES,905
20142015,019,CAMPBELL,091,Campbell County,050,Grant's Lick Elementary School,091050,019091050,210090000180,"$10,699",276.5,290,158,54.5%,132,45.5%,277,95.5%,3,1.0%,3,1.0%,1,0.3%,0,0.0%,0,0.0%,6,2.1%,99,34.1%,9,3.1%,96.5%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,21.00,3.00,18.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,2,0.0%,12.9,14.3%,57.1%,14.3%,0.0%,0.0%,86.0%,0.0%,1.2:1,100%,257,7,2,"1,903",NKCES,905
20142015,019,CAMPBELL,091,Campbell County,012,John W. Reiley Elementary School,091012,019091012,210090001320,"$9,943",375.3,393,205,52.2%,188,47.8%,375,95.4%,2,0.5%,4,1.0%,5,1.3%,0,0.0%,0,0.0%,7,1.8%,148,37.7%,26,6.6%,96.6%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,28.00,2.00,26.00,27.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00,2,0.0%,12.7,7.4%,55.6%,29.6%,0.0%,0.0%,93.0%,0.0%,1.3:1,100%,358,15,10,"2,572",NKCES,905
20142015,019,CAMPBELL,091,Campbell County,120,Regional Programs School,091120,019091120,210090002267,"$31,977",31.99,43,35,81.4%,8,18.6%,29,67.4%,8,18.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,6,14.0%,2,4.7%,0,0.0%,83.2%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43:1,.00,.00,.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,1,33.3%,22.2%,11.1%,0.0%,0.0%,67.0%,0.0%,.6:1,100%,41,,,32,NKCES,905
20142015,019,CAMPBELL,091,Campbell County,,---District Total---,091,,,"$9,711","4,671.09","4,872","2,477",50.8%,"2,395",49.2%,"4,512",92.6%,97,2.0%,82,1.7%,57,1.2%,3,0.1%,3,0.1%,118,2.4%,"1,846",37.9%,293,6.0%,95.7%,0.2%,0.5%,N/A,244,67.4%,212,58.6%,32,8.8%,1,0.3%,85,23.5%,7,1.9%,7,1.9%,18,5.0%,17:1,292.00,67.00,225.00,289.00,1.00,1.00,0.00,1.00,0.00,0.00,292.00,23,0.0%,11.2,15.9%,50.1%,17.5%,0.5%,0.0%,84.0%,0.0%,1.3:1,100%,"3,264",180,40,"12,596",NKCES,905
20142015,109,TAYLOR,092,Campbellsville Independent,011,Campbellsville Eagle Academy,092011,109092011,210093001653,"$9,198",10.95,17,15,88.2%,2,11.8%,15,88.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,2,11.8%,14,82.4%,0,0.0%,87.9%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17:1,1.00,.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0,0.0%,5.7,25.0%,25.0%,25.0%,0.0%,0.0%,75.0%,0.0%,0:1,100%,,,,,GRREC,902
20142015,109,TAYLOR,092,Campbellsville Independent,010,Campbellsville Elementary School,092010,109092010,210093000182,"$9,922",385.45,411,217,52.8%,194,47.2%,297,72.3%,33,8.0%,16,3.9%,6,1.5%,0,0.0%,0,0.0%,59,14.4%,311,75.7%,6,1.5%,94.3%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,15:1,28.00,2.00,26.00,27.00,1.00,0.00,0.00,0.00,0.00,0.00,28.00,4,0.0%,14,10.3%,48.3%,27.6%,3.4%,0.0%,90.0%,0.0%,1.3:1,100%,4,63,2,"1,076",GRREC,902
20142015,109,TAYLOR,092,Campbellsville Independent,020,Campbellsville High School,092020,109092020,210093000183,"$13,547",243.91,265,144,54.3%,121,45.7%,190,71.7%,42,15.8%,10,3.8%,6,2.3%,0,0.0%,0,0.0%,17,6.4%,161,60.8%,3,1.1%,92.3%,0.0%,0.0%,N/A,31,54.4%,29,50.9%,2,3.5%,3,5.3%,20,35.1%,3,5.3%,N/A,0.0%,N/A,0.0%,12:1,22.00,11.00,11.00,21.00,0.00,1.00,0.00,0.00,0.00,0.00,22.00,2,0.0%,10.3,11.1%,47.2%,30.6%,0.0%,0.0%,89.0%,0.0%,1:1,100%,130,4,2,25,GRREC,902
20142015,109,TAYLOR,092,Campbellsville Independent,025,Campbellsville Middle School,092025,109092025,210093000184,"$9,198",419.52,432,222,51.4%,210,48.6%,322,74.5%,44,10.2%,18,4.2%,6,1.4%,0,0.0%,0,0.0%,42,9.7%,295,68.3%,7,1.6%,95.4%,1.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14:1,30.00,7.00,23.00,28.00,2.00,0.00,0.00,0.00,0.00,0.00,30.00,1,0.0%,12.2,16.0%,42.0%,26.0%,0.0%,0.0%,84.0%,0.0%,1.6:1,100%,130,12,2,5,GRREC,902
20142015,109,TAYLOR,092,Campbellsville Independent,,---District Total---,092,,,"$11,246","1,059.82","1,125",598,53.2%,527,46.8%,824,73.2%,119,10.6%,44,3.9%,18,1.6%,0,0.0%,0,0.0%,120,10.7%,781,69.4%,16,1.4%,94.2%,0.8%,0.0%,N/A,31,48.4%,29,45.3%,2,3.1%,3,4.7%,27,42.2%,3,4.7%,N/A,0.0%,N/A,0.0%,15:1,77.00,19.00,58.00,73.00,3.00,1.00,0.00,0.00,0.00,0.00,77.00,9,0.0%,12,13.4%,44.5%,27.7%,0.8%,0.0%,86.0%,0.0%,1.3:1,100%,264,79,6,"1,106",GRREC,902
20142015,020,CARLISLE,095,Carlisle County,060,Carlisle County Elementary School,095060,020095060,210096000187,"$6,884",341.79,357,180,50.4%,177,49.6%,322,90.2%,5,1.4%,19,5.3%,1,0.3%,0,0.0%,0,0.0%,10,2.8%,201,56.3%,26,7.3%,95.4%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12:1,31.00,3.00,28.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,3,0.0%,8.9,20.6%,38.2%,20.6%,0.0%,0.0%,79.0%,0.0%,1.8:1,100%,343,44,3,"1,505",WKEC,908
20142015,020,CARLISLE,095,Carlisle County,040,Carlisle County High School,095040,020095040,210096000186,"$6,522",207.72,223,102,45.7%,121,54.3%,211,94.6%,4,1.8%,4,1.8%,1,0.4%,0,0.0%,0,0.0%,3,1.3%,121,54.3%,12,5.4%,94.8%,2.2%,0.9%,N/A,27,58.7%,27,58.7%,N/A,0.0%,N/A,0.0%,14,30.4%,1,2.2%,3,6.5%,1,2.2%,13:1,17.00,5.00,12.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0,0.0%,9.7,23.1%,34.6%,19.2%,0.0%,0.0%,77.0%,0.0%,1.9:1,100%,85,24,2,860,WKEC,908
20142015,020,CARLISLE,095,Carlisle County,020,Carlisle County Middle School,095020,020095020,210096000185,"$7,067",154.93,159,85,53.5%,74,46.5%,150,94.3%,2,1.3%,6,3.8%,0,0.0%,0,0.0%,0,0.0%,1,0.6%,86,54.1%,7,4.4%,95.5%,0.0%,0.0%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11:1,14.00,4.00,10.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0,0.0%,7.1,27.3%,36.4%,9.1%,0.0%,0.0%,73.0%,6.3%,1.7:1,100%,64,39,2,283,WKEC,908
20142015,020,CARLISLE,095,Carlisle County,,---District Total---,095,,,"$10,943",704.44,739,367,49.7%,372,50.3%,683,92.4%,11,1.5%,29,3.9%,2,0.3%,0,0.0%,0,0.0%,14,1.9%,408,55.2%,45,6.1%,95.3%,1.0%,0.6%,N/A,27,58.7%,27,58.7%,N/A,0.0%,N/A,0.0%,14,30.4%,1,2.2%,3,6.5%,1,2.2%,13:1,59.00,10.00,49.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,3,0.0%,8.7,23.2%,36.6%,17.1%,0.0%,0.0%,77.0%,1.5%,1.8:1,100%,492,107,7,"2,648",WKEC,908
20142015,021,CARROLL,101,Carroll County,050,Carroll County Alt Learning Center,101050,021101050,210099000648,,14.17,19,14,73.7%,5,26.3%,14,73.7%,1,5.3%,1,5.3%,0,0.0%,0,0.0%,0,0.0%,3,15.8%,16,84.2%,0,0.0%,86.6%,21.1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19:1,.00,.00,.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.0%,7.5,0.0%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,.5:1,100%,49,,,0,OVEC,906
